LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID19136,19136,0,13.637618064880371,570.4820646259366,619.4069864640478,0.0,0.0,0,37.5,1,,60223.649015007635,61670.0,42234.0,65535.0,1.617185647E9,4312.630656630193,0.40216119636098047,8.010451885457424
ID19137,19137,1,13.782129287719727,475.30805349090684,682.958747601922,0.0,0.0,0,37.5,1,,59846.22857781254,60662.0,46900.0,65535.0,1.607050776E9,4168.372415664287,0.42218668642705337,8.524093296544345
ID19138,19138,2,15.982203483581543,232.8276387382818,708.025079966344,0.0,0.0,0,37.5,1,,56908.90291587532,57159.0,46806.0,63459.0,1.52817477E9,2746.9161632657465,0.5682651433317947,15.013997257809573
ID19139,19139,3,14.489828109741211,107.56907281950633,750.0987715722408,0.0,0.0,0,37.5,1,,56973.551521245296,57029.0,47307.0,65535.0,1.529910779E9,3186.652466772661,0.47660056652746463,11.541442958708934
ID19123,19123,4,10.537941932678223,534.4463672586124,50.36479632225814,0.0,0.0,0,37.5,1,,55100.119167318364,55568.0,44307.0,65535.0,1.4796035E9,2775.5380388824087,0.3927430498742165,11.196256993384916
ID19124,19124,5,12.782017707824707,440.17605236037366,123.17557617588841,0.0,0.0,0,37.5,1,,55477.55908092206,55767.0,47703.0,61983.0,1.489738894E9,2451.254974772124,0.41807306915977405,13.344811251622836
ID19125,19125,6,12.716390609741211,667.6057180111222,130.98060724127996,0.0,0.0,0,37.5,1,,56380.413436115145,57466.0,41422.0,65535.0,1.513983242E9,4126.481207071925,0.40389072270227633,7.86156399107959
ID19126,19126,7,10.015679359436035,555.2533663437104,148.3755753653113,0.0,0.0,0,37.5,1,,55541.44695192343,55975.0,44710.0,62167.0,1.491454475E9,2923.680565663839,0.2834540755753045,8.391114298514424
ID19127,19127,8,13.392074584960938,320.85550002660074,149.141698587503,0.0,0.0,0,37.5,1,,54413.30946262988,54802.0,44754.0,60649.0,1.461160599E9,2637.461074485033,0.45867171973735815,12.974585085805675
ID19128,19128,9,13.270814895629883,616.7507311929219,244.41194810360705,0.0,0.0,0,37.5,1,,53888.80404424087,55608.0,19240.0,65535.0,1.447076055E9,6509.625351153675,0.456839911758746,5.191881299893127
ID19129,19129,10,14.172532081604004,493.76100978286104,256.2678264020309,0.0,0.0,0,37.5,1,,56938.33050310952,57297.0,45831.0,65535.0,1.528964989E9,3019.378365772167,0.47087770157917674,12.073932580537875
ID19130,19130,11,12.807649612426758,339.1226825661151,340.06599652908966,0.0,0.0,0,37.5,1,,56957.80992812721,57919.0,39554.0,65535.0,1.52948807E9,3692.3288983176994,0.40483288169775383,8.890660251579781
ID19131,19131,12,13.80875015258789,244.18928495368226,417.92190995178015,0.0,0.0,0,37.5,1,,54483.99024317581,55299.0,38782.0,62018.0,1.46305859E9,3836.173047440929,0.4776336848023597,9.181822165877936
ID19132,19132,13,15.556407928466797,382.1910739198797,457.3861878255303,0.0,0.0,0,37.5,1,,53286.381633337056,54170.0,40873.0,65133.0,1.430899206E9,3719.021601175084,0.61540229663369,10.916814789918721
ID19133,19133,14,14.836337089538574,550.7233834548132,509.6173569608069,0.0,0.0,0,37.5,1,,57667.00175026999,58430.0,39953.0,65535.0,1.548531998E9,4731.920468581315,0.48752175258852287,7.98823079202646
ID19134,19134,15,15.297122955322266,438.18916772382255,562.4252766941743,0.0,0.0,0,37.5,1,,57125.82143522139,57407.0,45837.0,65535.0,1.533999683E9,3229.5540045883813,0.5373385234106224,12.365120982781784
ID19135,19135,16,16.092226028442383,118.06325232357143,589.77902578684,0.0,0.0,0,37.5,1,,54245.02759468216,54450.0,45971.0,60637.0,1.456641726E9,2733.4447751992666,0.6144648729935458,15.105951517659046
ID19174,19174,4,10.55945110321045,534.5015180305704,50.435602850653794,0.0,2.9292733,1,37.5,1,,55210.31151081816,55694.0,44306.0,65535.0,1.482562495E9,2792.114770958677,0.392551134531082,11.148129692805789
ID19175,19175,5,12.737313270568848,439.9198736898526,122.92385442832791,0.0,2.9292733,1,37.5,1,,55407.712434364876,55757.0,47357.0,61150.0,1.487863302E9,2384.9067728972336,0.41711369933428644,13.676613256278241
ID19176,19176,6,12.729514122009277,667.6645232480681,130.994379339821,0.0,2.9292733,1,37.5,1,,56418.90518750233,57499.0,41770.0,65535.0,1.515016861E9,4111.164608719763,0.4040439859144182,7.898374415178629
ID19177,19177,7,10.028177261352539,555.2582291812997,148.39574918258995,0.0,2.9292733,1,37.5,1,,55654.290879976164,56072.0,44640.0,62515.0,1.494484673E9,2903.604945744585,0.28324054859140224,8.461326903903432
ID19178,19178,8,13.42202377319336,320.8883150250038,149.1298501666919,0.0,2.9292733,1,37.5,1,,54506.71772241463,54882.0,45059.0,60021.0,1.463668891E9,2643.3979210446296,0.459049294739181,12.974984317104303
ID19179,19179,9,13.281128883361816,616.7064893679097,244.44135793033445,0.0,2.9292733,1,37.5,1,,53950.88496629799,55665.0,18959.0,65535.0,1.448743114E9,6504.654209199925,0.45685562910302085,5.201957724138021
ID19180,19180,10,14.195086479187012,493.80645316861387,256.37404763861736,0.0,2.9292733,1,37.5,1,,57081.605816854724,57372.0,46414.0,65535.0,1.532812361E9,2951.1312993404863,0.4702261893302677,12.372580967568446
