LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID8098,8098,2,14.29256534576416,621.2175888458415,88.89993415529334,0.0,0.0,0,37.5,1,,51307.53480058094,51771.0,36247.0,62620.0,1.377761232E9,4959.822131037433,0.5244730990583225,7.117844472772947
ID8099,8099,3,15.697010040283203,201.19942571457727,152.517981823697,0.0,0.0,0,37.5,1,,53637.6823073772,54217.0,41020.0,62361.0,1.440332683E9,4431.014484249519,0.586861276272895,8.953509961017357
ID8100,8100,4,13.857367515563965,387.2638081626695,163.4467876094232,0.0,0.0,0,37.5,1,,56456.661974453506,56543.0,45898.0,63304.0,1.516030744E9,3123.4433031440576,0.43843111645500915,11.018535254371818
ID8101,8101,5,14.806885719299316,0.0,218.96875,0.0,0.0,0,37.5,1,,27793.360890775704,40362.0,0.0,65294.0,7.4633512E8,26291.830852414216,0.5544942516192964,0.7541507383339007
ID8102,8102,6,13.934232711791992,119.31866900376801,265.46912911560264,0.0,0.0,0,37.5,1,,60638.70442781067,60844.0,50329.0,65535.0,1.62833113E9,3176.719188312645,0.4001961696748169,10.911516797306799
ID8103,8103,7,14.44809627532959,634.0266963130549,312.06783177727266,0.0,0.0,0,37.5,1,,60133.688116783975,60337.0,48404.0,65535.0,1.614769927E9,3408.0463367913044,0.42715813401100977,10.5623104714329
ID8104,8104,8,14.459321975708008,778.9636956745793,335.6419815298299,0.0,0.0,0,37.5,1,,51873.963840166834,53015.0,33974.0,62735.0,1.392971551E9,5688.167708563935,0.5996736980183913,6.8373944452663284
ID8105,8105,9,13.54214859008789,301.6985360197089,373.06892252576415,0.0,0.0,0,37.5,1,,55475.73816705769,56398.0,40488.0,62810.0,1.489689997E9,4335.191771317962,0.4365184605528933,7.777072994656593
ID8106,8106,10,15.371575355529785,463.085469117668,404.361340280813,0.0,0.0,0,37.5,1,,55122.60652441068,55557.0,42051.0,64214.0,1.480207353E9,4524.557374129985,0.5394488118068883,8.538245334063765
ID8107,8107,11,13.435314178466797,0.0,429.40625,0.0,0.0,0,37.5,1,,18628.930659516627,10516.0,0.0,58756.0,5.00242675E8,20570.105467377576,0.714953253794724,0.7551039878765039
ID8108,8108,12,13.875105857849121,358.4604306639829,480.36675461644694,0.0,0.0,0,37.5,1,,54809.29840241314,55518.0,41282.0,63519.0,1.47179409E9,4764.514772372843,0.46014419097915454,7.250429923717531
ID8109,8109,13,14.653704643249512,575.1681682001802,545.779137525435,0.0,0.0,0,37.5,1,,60652.433359401184,61170.0,51460.0,65535.0,1.628699793E9,3117.0594994894427,0.43395765599371666,11.777257220721378
ID8110,8110,14,13.65239143371582,65.21661275500058,567.4638218100275,0.0,0.0,0,37.5,1,,56383.649015007635,56988.0,44211.0,63014.0,1.514070127E9,3388.2412172416375,0.4457017952524546,10.260641559404108
ID8111,8111,15,16.757247924804688,741.9440536817738,617.2960548885902,0.0,0.0,0,37.5,1,,58493.565672364355,58841.0,46414.0,65535.0,1.570727719E9,4514.379572895512,0.5609972738547917,9.313193487821806
ID8112,8112,16,14.70116901397705,314.1792721604213,621.3464304789353,0.0,0.0,0,37.5,1,,50540.11227795777,50890.0,37625.0,60884.0,1.357153635E9,4702.147983595741,0.562330260607907,7.737283593614957
ID8113,8113,0,16.63385009765625,567.513717737416,723.5860026564213,0.0,0.0,0,37.5,1,,59233.988157747735,59487.0,45877.0,65535.0,1.590610284E9,4157.8766338179885,0.5441375752617892,10.040424993640816
ID8114,8114,1,1.0937166213989258,831.59375,748.3125,0.0,0.0,0,37.5,1,,2209.9855882024353,2040.0,0.0,11066.0,5.9344743E7,2477.0063456912167,0.36682473462385595,0.4788925718457283
ID8166,8166,2,14.305537223815918,621.3183814630438,89.06107249141868,0.0,2.9651887,1,37.5,1,,51365.11786392582,51816.0,35937.0,62401.0,1.37930751E9,4960.857970594178,0.5242653711998125,7.122493812634809
ID8167,8167,3,15.700011253356934,201.35599275991345,152.55833689992173,0.0,2.9651887,1,37.5,1,,53646.494954008864,54213.0,41423.0,62980.0,1.440569329E9,4406.547779560911,0.587030655129972,9.006339825833736
ID8168,8168,4,13.868199348449707,387.17418132095776,163.4946186211656,0.0,2.9651887,1,37.5,1,,56457.36454027483,56539.0,45795.0,63634.0,1.51604961E9,3135.357721659868,0.4389691812448071,10.986162969939608
ID8169,8169,5,14.791513442993164,0.0,219.375,0.0,2.9651887,1,37.5,1,,27703.21677280006,39939.0,0.0,64726.0,7.4391448E8,26222.99047423865,0.5551133153956623,0.7542191994151506
ID8170,8170,6,13.937257766723633,119.13068696116967,265.3959091956757,0.0,2.9651887,1,37.5,1,,60652.66945965069,60830.0,50482.0,65535.0,1.628706133E9,3161.4109464771,0.4002595809531813,10.96811881182064
ID8171,8171,7,14.456193923950195,633.822719097878,311.8046496472146,0.0,2.9651887,1,37.5,1,,60127.50098685436,60388.0,48738.0,65535.0,1.614603784E9,3435.241972814033,0.4274718243023388,10.483004352390878
ID8172,8172,8,14.44279670715332,779.0551180930322,335.5301221517249,0.0,2.9651887,1,37.5,1,,51932.84768927122,53032.0,33960.0,62078.0,1.394552759E9,5609.229063987114,0.600917434578916,6.950480474185839
